,Cancelled,CarrierDel,CarrierID,Delays,DepState,LateAircraftDel,Month,NASDel,NumFlights,SecurityDel,WeatherDel,Year
499,110.0,,,1261.0,TN,,10,,10595,,,2000
500,890.0,,,8905.0,TX,,10,,52753,,,2000
501,120.0,,,1089.0,UT,,10,,6910,,,2000
502,416.0,,,1719.0,VA,,10,,15696,,,2000
503,3.0,,,13.0,VI,,10,,230,,,2000
504,2.0,,,35.0,VT,,10,,217,,,2000
505,312.0,,,2046.0,WA,,10,,10306,,,2000
506,39.0,,,162.0,WI,,10,,1903,,,2000
507,2.0,,,13.0,WV,,10,,106,,,2000
508,0.0,,,0.0,WY,,10,,7,,,2000
509,111.0,,,588.0,AK,,11,,3016,,,2000
510,49.0,,,481.0,AL,,11,,2506,,,2000
511,18.0,,,216.0,AR,,11,,1110,,,2000
512,421.0,,,4519.0,AZ,,11,,17268,,,2000
513,1682.0,,,14118.0,CA,,11,,57377,,,2000
514,297.0,,,2874.0,CO,,11,,11653,,,2000
515,52.0,,,450.0,CT,,11,,2983,,,2000
516,302.0,,,5722.0,FL,,11,,29960,,,2000
517,550.0,,,5418.0,GA,,11,,21831,,,2000
518,94.0,,,601.0,HI,,11,,6825,,,2000
519,21.0,,,126.0,IA,,11,,961,,,2000
520,10.0,,,232.0,ID,,11,,1017,,,2000
521,976.0,,,6977.0,IL,,11,,28121,,,2000
522,62.0,,,476.0,IN,,11,,3158,,,2000
523,16.0,,,47.0,KS,,11,,575,,,2000
524,141.0,,,1250.0,KY,,11,,7815,,,2000
525,63.0,,,1042.0,LA,,11,,5050,,,2000
526,385.0,,,1650.0,MA,,11,,9611,,,2000
527,75.0,,,1403.0,MD,,11,,7957,,,2000
528,4.0,,,51.0,ME,,11,,499,,,2000
529,362.0,,,2840.0,MI,,11,,13840,,,2000
530,403.0,,,2347.0,MN,,11,,12108,,,2000
531,266.0,,,3079.0,MO,,11,,18752,,,2000
532,13.0,,,170.0,MS,,11,,814,,,2000
533,12.0,,,110.0,MT,,11,,949,,,2000
534,293.0,,,2951.0,NC,,11,,15457,,,2000
535,7.0,,,43.0,ND,,11,,426,,,2000
536,15.0,,,295.0,NE,,11,,1567,,,2000
537,12.0,,,185.0,NH,,11,,1132,,,2000
538,235.0,,,1333.0,NJ,,11,,10180,,,2000
539,36.0,,,651.0,NM,,11,,2939,,,2000
540,177.0,,,3481.0,NV,,11,,13593,,,2000
541,841.0,,,4348.0,NY,,11,,19841,,,2000
542,142.0,,,1182.0,OH,,11,,8192,,,2000
543,46.0,,,553.0,OK,,11,,3164,,,2000
544,115.0,,,1013.0,OR,,11,,4849,,,2000
545,460.0,,,3587.0,PA,,11,,20172,,,2000
546,16.0,,,291.0,PR,,11,,2126,,,2000
547,22.0,,,241.0,RI,,11,,2252,,,2000
548,69.0,,,256.0,SC,,11,,1720,,,2000
549,11.0,,,37.0,SD,,11,,350,,,2000
550,138.0,,,1691.0,TN,,11,,10041,,,2000
551,1009.0,,,10768.0,TX,,11,,50026,,,2000
552,156.0,,,1264.0,UT,,11,,6519,,,2000
553,472.0,,,2140.0,VA,,11,,15164,,,2000
554,2.0,,,34.0,VI,,11,,295,,,2000
555,1.0,,,30.0,VT,,11,,208,,,2000
556,200.0,,,2190.0,WA,,11,,9381,,,2000
557,47.0,,,227.0,WI,,11,,1811,,,2000
558,5.0,,,9.0,WV,,11,,90,,,2000
559,108.0,,,795.0,AK,,12,,3135,,,2000
560,157.0,,,586.0,AL,,12,,2483,,,2000
561,127.0,,,250.0,AR,,12,,1126,,,2000
562,540.0,,,5060.0,AZ,,12,,17945,,,2000
563,2588.0,,,16246.0,CA,,12,,59374,,,2000
564,514.0,,,3853.0,CO,,12,,12950,,,2000
565,223.0,,,733.0,CT,,12,,3026,,,2000
566,1372.0,,,8259.0,FL,,12,,31840,,,2000
567,2003.0,,,7755.0,GA,,12,,22300,,,2000
568,123.0,,,485.0,HI,,12,,7107,,,2000
569,92.0,,,264.0,IA,,12,,996,,,2000
570,35.0,,,284.0,ID,,12,,1092,,,2000
571,3282.0,,,11767.0,IL,,12,,28635,,,2000
572,174.0,,,825.0,IN,,12,,3139,,,2000
573,55.0,,,122.0,KS,,12,,588,,,2000
574,673.0,,,1975.0,KY,,12,,7891,,,2000
575,230.0,,,1194.0,LA,,12,,5149,,,2000
576,1048.0,,,1972.0,MA,,12,,9607,,,2000
577,260.0,,,2308.0,MD,,12,,8246,,,2000
578,36.0,,,120.0,ME,,12,,521,,,2000
579,998.0,,,4813.0,MI,,12,,13869,,,2000
580,749.0,,,4137.0,MN,,12,,12423,,,2000
581,1074.0,,,6419.0,MO,,12,,19128,,,2000
582,50.0,,,236.0,MS,,12,,866,,,2000
583,40.0,,,265.0,MT,,12,,982,,,2000
584,724.0,,,4071.0,NC,,12,,15818,,,2000
585,24.0,,,105.0,ND,,12,,467,,,2000
586,80.0,,,505.0,NE,,12,,1608,,,2000
587,49.0,,,261.0,NH,,12,,1178,,,2000
588,852.0,,,2197.0,NJ,,12,,10405,,,2000
589,64.0,,,818.0,NM,,12,,2991,,,2000
590,355.0,,,4279.0,NV,,12,,13985,,,2000
591,1974.0,,,5162.0,NY,,12,,19909,,,2000
592,405.0,,,1801.0,OH,,12,,8333,,,2000
593,222.0,,,898.0,OK,,12,,3277,,,2000
594,179.0,,,1429.0,OR,,12,,5129,,,2000
595,1173.0,,,5411.0,PA,,12,,20694,,,2000
596,57.0,,,613.0,PR,,12,,2356,,,2000
597,98.0,,,413.0,RI,,12,,2306,,,2000
598,137.0,,,314.0,SC,,12,,1677,,,2000
599,15.0,,,70.0,SD,,12,,377,,,2000
600,560.0,,,2846.0,TN,,12,,10338,,,2000
601,3123.0,,,11959.0,TX,,12,,51498,,,2000
602,406.0,,,1970.0,UT,,12,,6788,,,2000
603,1071.0,,,2787.0,VA,,12,,15072,,,2000
604,12.0,,,80.0,VI,,12,,362,,,2000
605,11.0,,,54.0,VT,,12,,217,,,2000
606,312.0,,,3164.0,WA,,12,,9842,,,2000
607,141.0,,,483.0,WI,,12,,1829,,,2000
608,0.0,,,13.0,WV,,12,,93,,,2000
609,5.0,,,34.0,WY,,12,,71,,,2000
610,172.0,,,525.0,AK,,1,,3250,,,2001
611,77.0,,,321.0,AL,,1,,2631,,,2001
612,111.0,,,298.0,AR,,1,,2358,,,2001
613,494.0,,,4340.0,AZ,,1,,18215,,,2001
614,2831.0,,,12716.0,CA,,1,,65425,,,2001
615,306.0,,,2406.0,CO,,1,,13097,,,2001
616,95.0,,,510.0,CT,,1,,3152,,,2001
617,759.0,,,6697.0,FL,,1,,35471,,,2001
618,1048.0,,,4238.0,GA,,1,,22936,,,2001
619,99.0,,,386.0,HI,,1,,6889,,,2001
620,135.0,,,199.0,IA,,1,,1518,,,2001
621,22.0,,,214.0,ID,,1,,1070,,,2001
622,1894.0,,,7264.0,IL,,1,,34468,,,2001
623,153.0,,,601.0,IN,,1,,3964,,,2001
624,18.0,,,88.0,KS,,1,,713,,,2001
625,274.0,,,1031.0,KY,,1,,8130,,,2001
626,122.0,,,837.0,LA,,1,,5935,,,2001
627,1009.0,,,2383.0,MA,,1,,12030,,,2001
628,123.0,,,1632.0,MD,,1,,8462,,,2001
629,105.0,,,243.0,ME,,1,,1105,,,2001
630,470.0,,,2440.0,MI,,1,,14620,,,2001
631,445.0,,,1820.0,MN,,1,,12379,,,2001
632,464.0,,,3556.0,MO,,1,,19900,,,2001
633,28.0,,,114.0,MS,,1,,958,,,2001
634,28.0,,,105.0,MT,,1,,992,,,2001
635,483.0,,,2096.0,NC,,1,,16174,,,2001
636,16.0,,,27.0,ND,,1,,482,,,2001
637,43.0,,,275.0,NE,,1,,1774,,,2001
638,27.0,,,231.0,NH,,1,,1272,,,2001
639,536.0,,,1745.0,NJ,,1,,10564,,,2001
640,70.0,,,553.0,NM,,1,,3001,,,2001
641,245.0,,,3385.0,NV,,1,,14019,,,2001
642,1710.0,,,4975.0,NY,,1,,24720,,,2001
643,389.0,,,1407.0,OH,,1,,9822,,,2001
644,120.0,,,619.0,OK,,1,,4152,,,2001
645,142.0,,,754.0,OR,,1,,5110,,,2001
646,878.0,,,3639.0,PA,,1,,21332,,,2001
647,39.0,,,567.0,PR,,1,,2441,,,2001
648,85.0,,,335.0,RI,,1,,2552,,,2001
649,104.0,,,229.0,SC,,1,,1975,,,2001
650,10.0,,,26.0,SD,,1,,364,,,2001
651,246.0,,,1585.0,TN,,1,,10772,,,2001
652,2005.0,,,9546.0,TX,,1,,63058,,,2001
653,270.0,,,1365.0,UT,,1,,6875,,,2001
654,709.0,,,2015.0,VA,,1,,16313,,,2001
655,5.0,,,61.0,VI,,1,,392,,,2001
656,29.0,,,92.0,VT,,1,,391,,,2001
657,283.0,,,1997.0,WA,,1,,9714,,,2001
658,160.0,,,351.0,WI,,1,,2782,,,2001
659,5.0,,,5.0,WV,,1,,93,,,2001
660,0.0,,,28.0,WY,,1,,128,,,2001
661,154.0,,,590.0,AK,,2,,2809,,,2001
662,58.0,,,372.0,AL,,2,,2334,,,2001
663,122.0,,,356.0,AR,,2,,2131,,,2001
664,324.0,,,4481.0,AZ,,2,,16385,,,2001
665,2300.0,,,13789.0,CA,,2,,58885,,,2001
666,395.0,,,2988.0,CO,,2,,11945,,,2001
667,129.0,,,388.0,CT,,2,,2860,,,2001
668,522.0,,,5590.0,FL,,2,,32765,,,2001
669,652.0,,,4253.0,GA,,2,,20317,,,2001
670,160.0,,,902.0,HI,,2,,6231,,,2001
671,139.0,,,245.0,IA,,2,,1377,,,2001
672,15.0,,,160.0,ID,,2,,959,,,2001
673,1718.0,,,6805.0,IL,,2,,31160,,,2001
674,109.0,,,476.0,IN,,2,,3490,,,2001
675,44.0,,,101.0,KS,,2,,642,,,2001
676,217.0,,,892.0,KY,,2,,7160,,,2001
677,63.0,,,958.0,LA,,2,,5462,,,2001
678,773.0,,,2198.0,MA,,2,,10771,,,2001
679,139.0,,,1313.0,MD,,2,,7772,,,2001
680,95.0,,,168.0,ME,,2,,964,,,2001
681,479.0,,,2374.0,MI,,2,,13372,,,2001
682,540.0,,,2090.0,MN,,2,,11312,,,2001
683,605.0,,,3894.0,MO,,2,,17923,,,2001
684,21.0,,,127.0,MS,,2,,887,,,2001
685,11.0,,,103.0,MT,,2,,899,,,2001
686,438.0,,,1927.0,NC,,2,,14472,,,2001
687,8.0,,,53.0,ND,,2,,404,,,2001
688,29.0,,,302.0,NE,,2,,1584,,,2001
689,40.0,,,163.0,NH,,2,,1145,,,2001
690,452.0,,,1543.0,NJ,,2,,9854,,,2001
691,47.0,,,519.0,NM,,2,,2681,,,2001
692,164.0,,,3649.0,NV,,2,,12725,,,2001
693,1407.0,,,3571.0,NY,,2,,21875,,,2001
694,300.0,,,1145.0,OH,,2,,8746,,,2001
695,161.0,,,687.0,OK,,2,,3754,,,2001
696,95.0,,,827.0,OR,,2,,4562,,,2001
697,833.0,,,3142.0,PA,,2,,19313,,,2001
698,45.0,,,442.0,PR,,2,,2398,,,2001
699,79.0,,,287.0,RI,,2,,2327,,,2001
700,63.0,,,181.0,SC,,2,,1604,,,2001
701,9.0,,,35.0,SD,,2,,318,,,2001
702,203.0,,,1614.0,TN,,2,,9747,,,2001
703,1815.0,,,10601.0,TX,,2,,56715,,,2001
704,124.0,,,1125.0,UT,,2,,6071,,,2001
705,809.0,,,1729.0,VA,,2,,14533,,,2001
706,4.0,,,42.0,VI,,2,,356,,,2001
707,16.0,,,83.0,VT,,2,,356,,,2001
708,375.0,,,1936.0,WA,,2,,8793,,,2001
709,147.0,,,368.0,WI,,2,,2475,,,2001
710,1.0,,,4.0,WV,,2,,84,,,2001
711,0.0,,,29.0,WY,,2,,120,,,2001
712,77.0,,,601.0,AK,,3,,3141,,,2001
713,53.0,,,408.0,AL,,3,,2573,,,2001
714,66.0,,,313.0,AR,,3,,2341,,,2001
715,277.0,,,4280.0,AZ,,3,,18259,,,2001
716,2235.0,,,12559.0,CA,,3,,65288,,,2001
717,293.0,,,2832.0,CO,,3,,13560,,,2001
718,222.0,,,514.0,CT,,3,,3216,,,2001
719,860.0,,,8018.0,FL,,3,,36719,,,2001
720,781.0,,,5113.0,GA,,3,,22641,,,2001
721,105.0,,,986.0,HI,,3,,6883,,,2001
722,41.0,,,151.0,IA,,3,,1539,,,2001
723,7.0,,,168.0,ID,,3,,1060,,,2001
724,1353.0,,,6894.0,IL,,3,,34652,,,2001
725,65.0,,,491.0,IN,,3,,3805,,,2001
726,11.0,,,82.0,KS,,3,,711,,,2001
727,198.0,,,896.0,KY,,3,,7919,,,2001
728,68.0,,,1025.0,LA,,3,,6014,,,2001
729,1505.0,,,2844.0,MA,,3,,12049,,,2001
730,194.0,,,1752.0,MD,,3,,8629,,,2001
731,169.0,,,236.0,ME,,3,,1075,,,2001
732,346.0,,,2353.0,MI,,3,,14917,,,2001
733,307.0,,,1966.0,MN,,3,,12595,,,2001
734,307.0,,,2917.0,MO,,3,,19899,,,2001
735,14.0,,,124.0,MS,,3,,983,,,2001
736,8.0,,,80.0,MT,,3,,994,,,2001
737,516.0,,,2742.0,NC,,3,,15981,,,2001
738,5.0,,,33.0,ND,,3,,448,,,2001
739,14.0,,,260.0,NE,,3,,1755,,,2001
740,91.0,,,215.0,NH,,3,,1374,,,2001
741,820.0,,,1763.0,NJ,,3,,10974,,,2001
742,25.0,,,532.0,NM,,3,,3004,,,2001
743,140.0,,,3353.0,NV,,3,,14161,,,2001
744,2287.0,,,4547.0,NY,,3,,24276,,,2001
745,288.0,,,1231.0,OH,,3,,9602,,,2001
746,61.0,,,586.0,OK,,3,,4085,,,2001
747,80.0,,,802.0,OR,,3,,5082,,,2001
748,954.0,,,3861.0,PA,,3,,21407,,,2001
749,89.0,,,553.0,PR,,3,,2665,,,2001
750,154.0,,,378.0,RI,,3,,2546,,,2001
751,59.0,,,252.0,SC,,3,,1792,,,2001
752,6.0,,,29.0,SD,,3,,363,,,2001
753,180.0,,,1604.0,TN,,3,,10737,,,2001
754,1288.0,,,11168.0,TX,,3,,62889,,,2001
755,125.0,,,1094.0,UT,,3,,6796,,,2001
756,798.0,,,2085.0,VA,,3,,16269,,,2001
757,3.0,,,55.0,VI,,3,,395,,,2001
758,39.0,,,93.0,VT,,3,,392,,,2001
759,224.0,,,2439.0,WA,,3,,9720,,,2001
760,63.0,,,297.0,WI,,3,,2718,,,2001
761,4.0,,,7.0,WV,,3,,93,,,2001
762,1.0,,,29.0,WY,,3,,133,,,2001
763,63.0,,,409.0,AK,,4,,3110,,,2001
764,52.0,,,246.0,AL,,4,,2504,,,2001
765,69.0,,,195.0,AR,,4,,2208,,,2001
766,216.0,,,3535.0,AZ,,4,,17378,,,2001
767,1464.0,,,12378.0,CA,,4,,63187,,,2001
768,620.0,,,2121.0,CO,,4,,12378,,,2001
769,41.0,,,364.0,CT,,4,,3134,,,2001
770,360.0,,,4576.0,FL,,4,,35014,,,2001
771,426.0,,,3611.0,GA,,4,,21960,,,2001
772,54.0,,,643.0,HI,,4,,6634,,,2001
773,86.0,,,193.0,IA,,4,,1431,,,2001
774,13.0,,,128.0,ID,,4,,1022,,,2001
775,1424.0,,,7528.0,IL,,4,,33816,,,2001
776,100.0,,,470.0,IN,,4,,3740,,,2001
777,25.0,,,53.0,KS,,4,,686,,,2001
778,125.0,,,654.0,KY,,4,,7661,,,2001
779,58.0,,,616.0,LA,,4,,5795,,,2001
780,454.0,,,2151.0,MA,,4,,11844,,,2001
781,77.0,,,1255.0,MD,,4,,8504,,,2001
782,39.0,,,210.0,ME,,4,,1131,,,2001
783,304.0,,,2349.0,MI,,4,,14892,,,2001
784,279.0,,,1911.0,MN,,4,,12117,,,2001
785,373.0,,,2468.0,MO,,4,,19221,,,2001
786,12.0,,,85.0,MS,,4,,951,,,2001
787,15.0,,,67.0,MT,,4,,929,,,2001
788,205.0,,,2084.0,NC,,4,,15651,,,2001
789,5.0,,,26.0,ND,,4,,350,,,2001
790,44.0,,,249.0,NE,,4,,1766,,,2001
791,17.0,,,139.0,NH,,4,,1354,,,2001
792,276.0,,,1469.0,NJ,,4,,10566,,,2001
793,30.0,,,454.0,NM,,4,,3010,,,2001
794,131.0,,,2874.0,NV,,4,,13499,,,2001
795,790.0,,,3743.0,NY,,4,,23756,,,2001
796,208.0,,,1109.0,OH,,4,,9395,,,2001
797,72.0,,,485.0,OK,,4,,3969,,,2001
798,72.0,,,747.0,OR,,4,,4911,,,2001
799,536.0,,,2985.0,PA,,4,,20907,,,2001
800,30.0,,,379.0,PR,,4,,2501,,,2001
801,27.0,,,289.0,RI,,4,,2510,,,2001
802,39.0,,,181.0,SC,,4,,1813,,,2001
803,10.0,,,28.0,SD,,4,,372,,,2001
804,147.0,,,1262.0,TN,,4,,10334,,,2001
805,1165.0,,,7700.0,TX,,4,,60778,,,2001
806,106.0,,,906.0,UT,,4,,6460,,,2001
807,470.0,,,1916.0,VA,,4,,15991,,,2001
808,1.0,,,40.0,VI,,4,,352,,,2001
809,17.0,,,67.0,VT,,4,,471,,,2001
810,149.0,,,1842.0,WA,,4,,9531,,,2001
811,116.0,,,327.0,WI,,4,,2601,,,2001
812,2.0,,,6.0,WV,,4,,90,,,2001
813,0.0,,,0.0,WY,,4,,2,,,2001
814,77.0,,,432.0,AK,,5,,3780,,,2001
815,40.0,,,281.0,AL,,5,,2539,,,2001
816,56.0,,,257.0,AR,,5,,2259,,,2001
817,217.0,,,2755.0,AZ,,5,,17663,,,2001
818,1361.0,,,9239.0,CA,,5,,65494,,,2001
819,192.0,,,1868.0,CO,,5,,12927,,,2001
820,45.0,,,361.0,CT,,5,,3278,,,2001
821,341.0,,,4033.0,FL,,5,,34191,,,2001
822,498.0,,,3176.0,GA,,5,,22452,,,2001
823,121.0,,,536.0,HI,,5,,6830,,,2001
824,36.0,,,201.0,IA,,5,,1561,,,2001
825,5.0,,,84.0,ID,,5,,1048,,,2001
826,917.0,,,7189.0,IL,,5,,35161,,,2001
827,66.0,,,511.0,IN,,5,,3925,,,2001
828,6.0,,,68.0,KS,,5,,711,,,2001
829,109.0,,,781.0,KY,,5,,7931,,,2001
830,43.0,,,670.0,LA,,5,,5888,,,2001
831,442.0,,,2006.0,MA,,5,,12422,,,2001
832,76.0,,,1350.0,MD,,5,,8931,,,2001
833,32.0,,,202.0,ME,,5,,1165,,,2001
834,245.0,,,2135.0,MI,,5,,15412,,,2001
835,180.0,,,1637.0,MN,,5,,12834,,,2001
836,200.0,,,2589.0,MO,,5,,20171,,,2001
837,7.0,,,109.0,MS,,5,,909,,,2001
838,11.0,,,49.0,MT,,5,,922,,,2001
839,196.0,,,2071.0,NC,,5,,16266,,,2001
840,3.0,,,19.0,ND,,5,,370,,,2001
841,25.0,,,231.0,NE,,5,,1841,,,2001
842,16.0,,,158.0,NH,,5,,1420,,,2001
843,238.0,,,1358.0,NJ,,5,,10770,,,2001
844,11.0,,,443.0,NM,,5,,3101,,,2001
845,109.0,,,2202.0,NV,,5,,13834,,,2001
846,733.0,,,3725.0,NY,,5,,24643,,,2001
847,176.0,,,1128.0,OH,,5,,9597,,,2001
848,60.0,,,562.0,OK,,5,,4078,,,2001
849,53.0,,,514.0,OR,,5,,5068,,,2001
850,425.0,,,3012.0,PA,,5,,21558,,,2001
851,46.0,,,293.0,PR,,5,,2358,,,2001
852,29.0,,,277.0,RI,,5,,2649,,,2001
853,46.0,,,169.0,SC,,5,,1824,,,2001
854,1.0,,,27.0,SD,,5,,399,,,2001
855,106.0,,,1291.0,TN,,5,,10734,,,2001
856,1153.0,,,8066.0,TX,,5,,62382,,,2001
857,77.0,,,660.0,UT,,5,,6566,,,2001
858,414.0,,,1871.0,VA,,5,,16432,,,2001
859,0.0,,,40.0,VI,,5,,330,,,2001
860,11.0,,,62.0,VT,,5,,452,,,2001
861,108.0,,,1437.0,WA,,5,,10105,,,2001
862,90.0,,,255.0,WI,,5,,2654,,,2001
863,3.0,,,9.0,WV,,5,,105,,,2001
864,103.0,,,818.0,AK,,6,,4563,,,2001
865,51.0,,,395.0,AL,,6,,2381,,,2001
866,70.0,,,374.0,AR,,6,,2212,,,2001
867,267.0,,,3041.0,AZ,,6,,17226,,,2001
868,1637.0,,,10219.0,CA,,6,,65030,,,2001
869,405.0,,,2620.0,CO,,6,,13026,,,2001
870,70.0,,,415.0,CT,,6,,3197,,,2001
871,516.0,,,6239.0,FL,,6,,32251,,,2001
872,808.0,,,5936.0,GA,,6,,22388,,,2001
873,182.0,,,998.0,HI,,6,,6859,,,2001
874,55.0,,,215.0,IA,,6,,1523,,,2001
875,4.0,,,105.0,ID,,6,,1035,,,2001
876,1497.0,,,7688.0,IL,,6,,34552,,,2001
877,96.0,,,639.0,IN,,6,,3771,,,2001
878,14.0,,,75.0,KS,,6,,691,,,2001
879,171.0,,,1104.0,KY,,6,,7668,,,2001
880,101.0,,,983.0,LA,,6,,5407,,,2001
881,883.0,,,2846.0,MA,,6,,12141,,,2001
882,112.0,,,1736.0,MD,,6,,8519,,,2001
883,57.0,,,294.0,ME,,6,,1168,,,2001
884,411.0,,,2457.0,MI,,6,,15215,,,2001
885,391.0,,,2330.0,MN,,6,,12906,,,2001
886,361.0,,,3474.0,MO,,6,,19780,,,2001
887,10.0,,,142.0,MS,,6,,862,,,2001
888,8.0,,,81.0,MT,,6,,959,,,2001
889,385.0,,,3078.0,NC,,6,,16069,,,2001
890,7.0,,,27.0,ND,,6,,390,,,2001
891,26.0,,,261.0,NE,,6,,1783,,,2001
892,33.0,,,249.0,NH,,6,,1382,,,2001
893,500.0,,,1977.0,NJ,,6,,10640,,,2001
894,26.0,,,562.0,NM,,6,,3045,,,2001
895,115.0,,,2424.0,NV,,6,,13498,,,2001
896,1419.0,,,4541.0,NY,,6,,23789,,,2001
897,228.0,,,1303.0,OH,,6,,9090,,,2001
898,75.0,,,695.0,OK,,6,,4023,,,2001
899,64.0,,,676.0,OR,,6,,5120,,,2001
900,758.0,,,4030.0,PA,,6,,20702,,,2001
901,43.0,,,308.0,PR,,6,,2356,,,2001
902,59.0,,,423.0,RI,,6,,2627,,,2001
903,69.0,,,253.0,SC,,6,,1756,,,2001
904,7.0,,,46.0,SD,,6,,414,,,2001
905,202.0,,,1661.0,TN,,6,,10587,,,2001
906,1993.0,,,11338.0,TX,,6,,60851,,,2001
907,113.0,,,864.0,UT,,6,,6495,,,2001
908,822.0,,,2586.0,VA,,6,,16164,,,2001
909,1.0,,,40.0,VI,,6,,312,,,2001
910,17.0,,,79.0,VT,,6,,420,,,2001
911,169.0,,,2170.0,WA,,6,,10671,,,2001
912,94.0,,,289.0,WI,,6,,2543,,,2001
913,2.0,,,13.0,WV,,6,,103,,,2001
914,2.0,,,13.0,WY,,6,,70,,,2001
915,120.0,,,942.0,AK,,7,,5056,,,2001
916,46.0,,,310.0,AL,,7,,2459,,,2001
917,44.0,,,279.0,AR,,7,,2276,,,2001
918,250.0,,,3395.0,AZ,,7,,17886,,,2001
919,1383.0,,,11302.0,CA,,7,,67532,,,2001
920,264.0,,,3399.0,CO,,7,,13508,,,2001
921,55.0,,,437.0,CT,,7,,3290,,,2001
922,463.0,,,5396.0,FL,,7,,33086,,,2001
923,652.0,,,4832.0,GA,,7,,23043,,,2001
924,114.0,,,870.0,HI,,7,,7147,,,2001
925,34.0,,,208.0,IA,,7,,1600,,,2001
926,3.0,,,146.0,ID,,7,,1095,,,2001
927,1121.0,,,8049.0,IL,,7,,36078,,,2001
928,67.0,,,606.0,IN,,7,,3804,,,2001
929,10.0,,,64.0,KS,,7,,714,,,2001
930,152.0,,,1030.0,KY,,7,,7937,,,2001
931,58.0,,,728.0,LA,,7,,5579,,,2001
932,672.0,,,2580.0,MA,,7,,12449,,,2001
933,107.0,,,1435.0,MD,,7,,8890,,,2001
934,39.0,,,337.0,ME,,7,,1375,,,2001
935,250.0,,,2602.0,MI,,7,,15662,,,2001
936,184.0,,,2364.0,MN,,7,,13796,,,2001
937,221.0,,,3161.0,MO,,7,,20552,,,2001
938,5.0,,,125.0,MS,,7,,891,,,2001
939,9.0,,,113.0,MT,,7,,1030,,,2001
940,303.0,,,2669.0,NC,,7,,16711,,,2001
941,1.0,,,33.0,ND,,7,,403,,,2001
942,18.0,,,268.0,NE,,7,,1750,,,2001
943,17.0,,,231.0,NH,,7,,1474,,,2001
944,373.0,,,1586.0,NJ,,7,,10999,,,2001
945,17.0,,,536.0,NM,,7,,3199,,,2001
946,126.0,,,2733.0,NV,,7,,14047,,,2001
947,920.0,,,4075.0,NY,,7,,24294,,,2001
948,193.0,,,1129.0,OH,,7,,9252,,,2001
949,56.0,,,553.0,OK,,7,,4152,,,2001
950,59.0,,,881.0,OR,,7,,5408,,,2001
951,592.0,,,3660.0,PA,,7,,21110,,,2001
952,99.0,,,413.0,PR,,7,,2266,,,2001
953,49.0,,,408.0,RI,,7,,2716,,,2001
954,63.0,,,204.0,SC,,7,,1790,,,2001
955,0.0,,,40.0,SD,,7,,427,,,2001
956,116.0,,,1529.0,TN,,7,,10804,,,2001
957,1066.0,,,9351.0,TX,,7,,62670,,,2001
958,76.0,,,953.0,UT,,7,,6694,,,2001
959,589.0,,,2089.0,VA,,7,,16518,,,2001
960,12.0,,,40.0,VI,,7,,315,,,2001
961,30.0,,,69.0,VT,,7,,449,,,2001
962,111.0,,,2290.0,WA,,7,,11421,,,2001
963,71.0,,,323.0,WI,,7,,2621,,,2001
964,5.0,,,6.0,WV,,7,,106,,,2001
965,1.0,,,13.0,WY,,7,,109,,,2001
966,131.0,,,836.0,AK,,8,,5054,,,2001
967,51.0,,,318.0,AL,,8,,2508,,,2001
968,43.0,,,283.0,AR,,8,,2304,,,2001
969,286.0,,,3575.0,AZ,,8,,18136,,,2001
970,1198.0,,,11706.0,CA,,8,,67929,,,2001
971,216.0,,,2881.0,CO,,8,,13640,,,2001
972,46.0,,,529.0,CT,,8,,3323,,,2001
973,537.0,,,5052.0,FL,,8,,33274,,,2001
974,704.0,,,4346.0,GA,,8,,23299,,,2001
975,78.0,,,804.0,HI,,8,,7025,,,2001
976,61.0,,,186.0,IA,,8,,1590,,,2001
977,5.0,,,167.0,ID,,8,,1077,,,2001
978,1630.0,,,8683.0,IL,,8,,36673,,,2001
979,101.0,,,532.0,IN,,8,,3858,,,2001
980,21.0,,,75.0,KS,,8,,718,,,2001
981,196.0,,,1215.0,KY,,8,,8070,,,2001
982,57.0,,,746.0,LA,,8,,5645,,,2001
983,885.0,,,2830.0,MA,,8,,12767,,,2001
984,114.0,,,1851.0,MD,,8,,8925,,,2001
985,70.0,,,366.0,ME,,8,,1435,,,2001
986,305.0,,,2564.0,MI,,8,,15745,,,2001
987,220.0,,,2267.0,MN,,8,,13863,,,2001
988,298.0,,,2906.0,MO,,8,,20653,,,2001
989,10.0,,,132.0,MS,,8,,917,,,2001
990,3.0,,,65.0,MT,,8,,1031,,,2001
991,394.0,,,2814.0,NC,,8,,16939,,,2001
992,1.0,,,26.0,ND,,8,,404,,,2001
993,21.0,,,251.0,NE,,8,,1726,,,2001
994,25.0,,,256.0,NH,,8,,1479,,,2001
995,464.0,,,2224.0,NJ,,8,,11451,,,2001
996,22.0,,,551.0,NM,,8,,3275,,,2001
997,123.0,,,3002.0,NV,,8,,14190,,,2001
998,1222.0,,,5068.0,NY,,8,,24838,,,2001
999,248.0,,,1279.0,OH,,8,,9452,,,2001
1000,52.0,,,532.0,OK,,8,,4197,,,2001
1001,53.0,,,928.0,OR,,8,,5467,,,2001
1002,718.0,,,4404.0,PA,,8,,21374,,,2001
1003,45.0,,,266.0,PR,,8,,2214,,,2001
1004,55.0,,,487.0,RI,,8,,2690,,,2001
1005,81.0,,,152.0,SC,,8,,1791,,,2001
1006,1.0,,,25.0,SD,,8,,430,,,2001
